trace_id,batch_start,initial_pce,final_pce,pce_min,pce_max,degradation_rate_pct_per_khr,early_slope_pct_per_khr,pce_noise_std,t80_hours,t80_censored,reaches_t80_in_window,n_points,batch_id,batch_size
1716,2019-10-30 18:00:00,1.9603,5.1626,1.3584,6.3428,6.1399,-81.6819,0.40508,,True,False,900,68,28
1717,2019-10-30 18:00:00,1.8278,5.8413,1.2373,7.3659,2.5799,-134.8233,0.63928,,True,False,900,68,28
1718,2019-10-30 18:00:00,3.9023,7.4901,3.7757,8.7551,-3.3796,-140.2207,0.70809,,True,False,900,68,28
1719,2020-01-22 14:50:00,12.8492,6.8872,6.8732,13.582,45.0649,61.8313,0.28245,56.633,False,True,900,69,32
1720,2020-01-22 14:50:00,13.1319,7.5688,7.5627,16.2843,60.4196,27.359,0.55192,79.153,False,True,900,69,32
1721,2020-01-22 14:50:00,13.6076,7.2237,7.1615,13.6611,40.8104,75.318,0.2935,43.317,False,True,900,69,32
1722,2020-01-22 14:50:00,16.628,7.4676,7.4593,16.7043,56.7551,102.6014,0.38428,32.305,False,True,900,69,32
1723,2020-01-22 14:50:00,10.0922,8.3384,8.3256,12.902,32.7927,-47.8126,0.35326,,True,False,900,69,32
1724,2020-01-22 14:50:00,17.0274,8.024,8.0133,17.0682,54.0202,107.9178,0.35906,32.061,False,True,900,69,32
1725,2020-01-22 14:50:00,15.5277,6.171,6.1516,15.678,35.9778,265.3431,1.05763,1.787,False,True,900,69,32
1726,2020-01-22 14:50:00,15.3709,5.6418,5.6162,15.4655,37.0774,269.3345,1.34407,5.554,False,True,900,69,32
1727,2020-01-22 14:50:00,15.6443,5.902,5.83,15.7401,34.581,267.8116,1.0381,4.65,False,True,900,69,32
1728,2020-01-22 14:50:00,16.6377,12.2801,12.2666,16.8135,28.8573,47.6333,0.15456,106.054,False,True,900,69,32
1729,2020-01-22 14:50:00,16.5127,12.8292,12.6005,16.8511,26.3618,49.1577,0.19631,125.213,False,True,900,69,32
1730,2020-01-22 14:50:00,16.6737,12.4624,12.4254,16.8844,27.9636,58.6246,0.20639,106.613,False,True,900,69,32
1731,2020-01-22 14:50:00,16.7286,12.6621,12.6345,17.0757,27.256,60.0134,0.2345,111.034,False,True,900,69,32
1732,2020-01-22 14:50:00,16.6221,12.6066,12.5876,16.8839,27.5208,53.4354,0.21055,112.545,False,True,900,69,32
1733,2020-01-22 14:50:00,14.5639,10.289,10.2681,14.6111,25.2277,60.0988,0.33114,63.261,False,True,900,69,32
1734,2020-01-22 14:50:00,14.8941,9.7984,9.7535,14.9369,28.9446,72.0946,0.32245,45.106,False,True,900,69,32
1735,2020-01-22 14:50:00,14.234,9.4966,9.4658,14.2578,27.4743,72.4981,0.38276,45.033,False,True,900,69,32
1736,2020-01-22 14:50:00,14.8379,9.5329,9.4483,14.924,29.7686,74.601,0.33864,45.003,False,True,900,69,32
1737,2020-01-22 14:50:00,13.9505,9.0597,8.3994,13.9855,34.5671,67.8976,0.42349,45.057,False,True,900,69,32
1738,2020-01-22 14:50:00,14.8125,9.2865,9.2771,14.9087,30.8981,75.8072,0.3511,40.962,False,True,900,69,32
1739,2020-01-22 14:50:00,15.3778,9.2202,9.1824,15.563,37.3227,83.8231,0.42679,41.602,False,True,900,69,32
1740,2020-01-22 14:50:00,15.2645,8.4056,8.3427,15.3284,43.9947,85.327,0.5418,39.296,False,True,900,69,32
1741,2020-01-22 14:50:00,15.8446,9.4359,9.4279,15.8786,38.5316,84.4815,0.38592,42.294,False,True,900,69,32
1742,2020-01-22 14:50:00,15.0757,8.2174,7.8841,15.167,39.0415,107.7613,0.54745,21.288,False,True,900,69,32
1743,2020-01-22 14:50:00,12.773,7.5592,7.5213,14.6186,47.735,-70.8742,0.56382,77.938,False,True,900,69,32
1744,2020-01-22 14:50:00,17.7583,7.8147,7.8086,17.8278,47.8585,171.2302,0.60026,10.505,False,True,900,69,32
1745,2020-01-22 14:50:00,17.6614,8.6241,8.5987,17.7472,46.2687,126.015,0.41906,16.01,False,True,900,69,32
1746,2020-01-22 14:50:00,15.2208,5.8164,5.7806,15.3262,30.1956,251.4565,0.99955,4.226,False,True,900,69,32
1747,2020-01-22 14:50:00,15.4508,6.2976,6.1912,15.4985,29.8915,244.2512,0.96578,4.347,False,True,900,69,32
1748,2020-01-22 14:50:00,14.8009,5.5139,5.4767,15.098,30.6375,243.7094,0.98583,3.924,False,True,900,69,32
1749,2020-01-22 14:50:00,15.422,5.9547,5.8602,15.5543,31.8879,263.845,1.0385,4.788,False,True,900,69,32
1750,2020-01-22 14:50:00,15.8936,6.4695,6.314,15.9902,29.5747,252.636,1.00283,5.038,False,True,900,69,32
1751,2020-06-12 09:10:00,17.8898,13.3656,13.2174,17.9008,22.4112,82.361,0.35449,70.926,False,True,900,70,33
1752,2020-06-12 09:10:00,14.4051,13.5724,11.979,14.8618,6.2849,20.5061,0.45938,,True,False,900,70,33
1753,2020-06-12 09:10:00,18.0194,14.8893,14.748,18.0337,15.3952,53.9016,0.21515,,True,False,900,70,33
1754,2020-06-12 09:10:00,17.6535,14.4204,14.2976,17.6717,16.162,57.3626,0.24087,,True,False,900,70,33
1755,2020-06-12 09:10:00,17.4805,14.0015,13.8079,17.5038,16.7918,62.5579,0.2766,144.894,False,True,900,70,33
1756,2020-06-12 09:10:00,17.7256,13.2014,13.0775,17.7548,20.1486,84.3626,0.39707,60.025,False,True,900,70,33
1757,2020-06-12 09:10:00,17.6468,11.7808,11.5993,17.6798,25.6271,116.9719,0.54438,25.055,False,True,900,70,33
1758,2020-06-12 09:10:00,17.9675,11.7503,11.5311,18.0214,29.0312,128.7624,0.5672,24.98,False,True,900,70,33
1759,2020-06-12 09:10:00,18.0166,10.1929,10.0573,18.0564,34.3751,164.3575,0.72469,14.501,False,True,900,70,33
1760,2020-06-12 09:10:00,17.2577,10.8599,10.6802,17.342,25.6427,129.9766,0.56492,16.755,False,True,900,70,33
1761,2020-06-12 09:10:00,17.0773,9.9171,9.7919,17.1131,31.5205,148.2408,0.65487,15.908,False,True,900,70,33
1762,2020-06-12 09:10:00,17.1817,6.4813,6.3303,17.4784,34.2767,238.622,0.98967,2.755,False,True,900,70,33
1763,2020-06-12 09:10:00,17.6289,7.1237,6.923,17.8936,36.8919,232.4971,0.99154,3.754,False,True,900,70,33
1764,2020-06-12 09:10:00,18.0233,7.3076,7.145,18.0754,42.8429,240.542,1.035,6.075,False,True,900,70,33
1765,2020-06-12 09:10:00,17.8101,5.96,5.8344,17.9247,45.7459,271.0774,1.19072,4.445,False,True,900,70,33
1766,2020-06-12 09:10:00,18.54,8.0743,7.9738,18.572,44.6133,228.9027,1.01385,8.341,False,True,900,70,33
1767,2020-06-12 09:10:00,17.5245,5.3668,2.9104,18.0278,9.5537,187.7328,1.21489,1.286,False,True,900,70,33
1768,2020-06-12 09:10:00,7.0745,5.9132,2.1616,9.5814,4.6699,169.606,0.96113,,True,False,900,70,33
1769,2020-06-12 09:10:00,17.1198,5.3159,2.9139,17.4387,10.4739,196.2783,1.21746,1.496,False,True,900,70,33
1770,2020-06-12 09:10:00,17.9846,4.9516,2.7615,18.2962,16.4314,303.3056,1.50607,2.173,False,True,900,70,33
1771,2020-06-12 09:10:00,17.3335,5.2252,3.3463,17.7197,11.5595,188.7808,1.18368,1.367,False,True,900,70,33
1772,2020-06-12 09:10:00,16.8035,6.5475,3.0075,17.1716,5.3283,178.7102,1.22312,1.772,False,True,900,70,33
1773,2020-06-12 09:10:00,15.3295,5.3043,2.3071,15.5138,4.0931,230.9558,1.2707,1.992,False,True,900,70,33
1774,2020-06-12 09:10:00,16.7397,9.54,4.528,17.0038,0.7829,78.0363,1.05337,2.443,False,True,900,70,33
1775,2020-06-12 09:10:00,18.8597,16.7176,16.5502,18.862,10.592,30.4621,0.10932,,True,False,900,70,33
1776,2020-06-12 09:10:00,18.5256,16.9576,16.7695,18.747,8.6804,13.9041,0.06551,,True,False,900,70,33
1777,2020-06-12 09:10:00,17.0721,16.9175,16.657,17.9369,6.5482,-23.7064,0.1202,,True,False,900,70,33
1778,2020-06-12 09:10:00,17.3636,16.1788,16.0298,17.5127,6.4265,18.7381,0.09984,,True,False,900,70,33
1779,2020-06-12 09:10:00,18.4981,16.5649,16.378,18.525,9.4626,27.4784,0.10149,,True,False,900,70,33
1780,2020-06-12 09:10:00,18.2147,16.4002,16.2241,18.2313,8.6367,26.2213,0.08392,,True,False,900,70,33
1781,2020-06-12 09:10:00,18.3966,16.2585,16.0552,18.4164,8.2409,38.737,0.13861,,True,False,900,70,33
1782,2020-06-12 09:10:00,18.0268,15.8312,15.616,18.047,10.422,33.5771,0.12725,,True,False,900,70,33
1783,2020-06-12 09:10:00,17.8804,16.5061,16.3148,17.8945,6.2569,13.2901,0.06458,,True,False,900,70,33
1784,2020-06-19 13:40:00,14.2927,5.5329,5.5229,14.3645,55.56,114.2491,0.55123,26.55,False,True,900,71,33
1785,2020-06-19 13:40:00,13.8386,7.092,7.0849,14.0334,35.5814,136.4488,1.02338,23.143,False,True,900,71,33
1786,2020-06-19 13:40:00,12.0109,7.4317,7.4238,12.8328,38.0971,33.3066,0.15674,79.016,False,True,900,71,33
1787,2020-06-19 13:40:00,14.2825,7.0593,7.0573,14.3702,47.1012,91.6669,0.36816,37.251,False,True,900,71,33
1788,2020-06-19 13:40:00,14.0703,6.61,6.602,14.1421,48.1037,92.0721,0.37285,34.908,False,True,900,71,33
1789,2020-06-19 13:40:00,14.1952,6.3472,6.3432,14.2596,50.4819,95.0498,0.41581,32.116,False,True,900,71,33
1790,2020-06-19 13:40:00,13.6366,5.2079,5.1978,13.9007,55.1718,111.3212,0.59149,27.469,False,True,900,71,33
1791,2020-06-19 13:40:00,12.1872,6.8189,6.8102,12.7508,33.4482,99.3937,0.52539,31.299,False,True,900,71,33
1792,2020-06-19 13:40:00,11.5984,5.3923,5.3891,11.9875,38.1821,105.024,0.55593,25.059,False,True,900,71,33
1793,2020-06-19 13:40:00,12.1229,6.3757,6.3538,12.5117,32.784,113.7536,0.81138,26.159,False,True,900,71,33
1794,2020-06-19 13:40:00,11.5609,5.4856,5.4833,11.8932,28.2137,139.9284,0.95427,20.701,False,True,900,71,33
1795,2020-06-19 13:40:00,9.9914,4.4461,4.3861,10.4656,32.6896,112.1595,0.5596,21.071,False,True,900,71,33
1796,2020-06-19 13:40:00,7.3732,4.4666,3.0903,10.434,35.6438,82.9485,0.5757,72.172,False,True,900,71,33
1797,2020-06-19 13:40:00,9.141,4.3735,4.352,10.3571,33.0322,107.5194,0.56251,29.567,False,True,900,71,33
1798,2020-06-19 13:40:00,2.7315,4.633,0.5642,9.1265,25.4573,27.7638,0.69836,,True,False,900,71,33
1799,2020-06-19 13:40:00,10.7761,4.6157,4.6075,11.2143,32.4098,174.6328,0.61177,15.448,False,True,900,71,33
1800,2020-06-19 13:40:00,8.6124,4.2256,4.2037,9.442,25.2188,101.3263,0.43691,21.452,False,True,900,71,33
1801,2020-06-19 13:40:00,10.0102,4.1084,4.0666,10.4564,25.6245,120.3392,0.49108,7.312,False,True,900,71,33
1802,2020-06-19 13:40:00,8.5767,4.3421,4.3368,9.9437,23.0448,64.8041,0.35943,4.609,False,True,900,71,33
1803,2020-06-19 13:40:00,7.1587,4.2541,4.2166,7.8569,19.962,48.1613,0.23722,48.548,False,True,900,71,33
1804,2020-06-19 13:40:00,9.1754,4.3133,4.2982,9.8968,24.3573,100.1926,0.42351,14.878,False,True,900,71,33
1805,2020-06-19 13:40:00,9.6025,4.8973,4.8542,10.5873,25.7764,103.269,0.44256,20.94,False,True,900,71,33
1806,2020-06-19 13:40:00,10.6463,4.9591,4.9529,11.3656,27.5866,119.8022,0.49695,13.179,False,True,900,71,33
1807,2020-06-19 13:40:00,10.6081,5.8181,5.7771,11.7134,28.7963,95.0834,0.42947,29.131,False,True,900,71,33
1808,2020-06-19 13:40:00,14.9372,11.1107,11.0871,15.209,23.669,62.0832,0.27802,89.974,False,True,900,71,33
1809,2020-06-19 13:40:00,7.4959,11.6159,1.8321,12.3024,-3.4937,-100.4883,0.47159,,True,False,900,71,33
1810,2020-06-19 13:40:00,14.3269,11.2856,11.225,15.1295,23.331,50.7267,0.27039,133.064,False,True,900,71,33
1811,2020-06-19 13:40:00,15.1898,11.2819,11.2402,15.5907,25.5149,60.8426,0.32084,90.733,False,True,900,71,33
1812,2020-06-19 13:40:00,14.9651,11.0513,10.1296,15.2093,25.2217,60.1617,0.29349,61.809,False,True,900,71,33
1813,2020-06-19 13:40:00,14.6826,8.0174,7.999,15.0213,32.9839,58.2337,0.33263,82.242,False,True,900,71,33
1814,2020-06-19 13:40:00,7.1822,0.429,0.0021,13.4141,37.8126,-89.3581,1.99258,144.227,False,True,900,71,33
1815,2020-06-19 13:40:00,12.9412,0.2602,0.0039,13.822,45.6845,7.9175,1.61165,111.638,False,True,900,71,33
1816,2020-06-19 13:40:00,14.7966,8.2574,8.2176,15.1536,32.2417,54.0111,0.34352,89.774,False,True,900,71,33
1817,2020-06-26 16:30:00,14.4038,11.1515,11.0935,14.4469,18.707,50.1533,0.18588,114.749,False,True,900,72,24
1818,2020-06-26 16:30:00,13.7597,10.765,10.7482,13.8395,18.4683,42.5606,0.17429,129.698,False,True,900,72,24
1819,2020-06-26 16:30:00,14.1063,9.417,9.4131,14.2914,27.1144,49.8514,0.11597,79.466,False,True,900,72,24
1820,2020-06-26 16:30:00,12.9184,10.3294,10.31,13.3753,18.7753,37.2069,0.19434,149.134,False,True,900,72,24
1821,2020-06-26 16:30:00,14.8766,12.1604,12.1525,14.9145,14.6906,57.0453,0.24413,,True,False,900,72,24
1822,2020-06-26 16:30:00,15.2312,12.4031,12.3943,15.3435,14.404,59.0682,0.24357,,True,False,900,72,24
1823,2020-06-26 16:30:00,14.7958,12.2655,12.2015,14.8137,13.8306,49.8809,0.20111,,True,False,900,72,24
1824,2020-06-26 16:30:00,15.5908,13.1363,12.7777,15.6464,15.0873,36.9951,0.18073,,True,False,900,72,24
1825,2020-06-26 16:30:00,15.9452,11.061,11.0487,16.1453,22.2895,82.609,0.29946,46.046,False,True,900,72,24
1826,2020-06-26 16:30:00,10.8993,10.2631,9.7547,12.9699,16.3151,-38.135,0.40385,,True,False,900,72,24
1827,2020-06-26 16:30:00,15.7216,10.3419,10.3339,15.8502,16.9943,125.2881,0.42008,9.178,False,True,900,72,24
1828,2020-06-26 16:30:00,14.3463,10.4598,10.4533,14.4856,18.0484,39.5269,0.14955,75.82,False,True,900,72,24
1829,2020-06-26 16:30:00,16.5656,13.2485,13.2297,16.6142,18.9616,52.1359,0.1992,148.703,False,True,900,72,24
1830,2020-06-26 16:30:00,16.7972,13.5389,13.5348,16.8507,18.878,50.1703,0.19468,,True,False,900,72,24
1831,2020-06-26 16:30:00,16.6406,13.3139,13.3009,16.7491,20.6772,48.1124,0.18605,148.461,False,True,900,72,24
1832,2020-06-26 16:30:00,11.1078,9.8161,9.7951,11.3306,5.1571,12.0644,0.08483,,True,False,900,72,24
1833,2020-06-26 16:30:00,17.8829,11.5607,11.5488,18.0457,29.7172,95.4943,0.30256,38.604,False,True,900,72,24
1834,2020-06-26 16:30:00,16.7697,10.7659,10.7562,16.9482,27.5403,89.1611,0.27616,34.922,False,True,900,72,24
1835,2020-06-26 16:30:00,13.6943,12.8552,12.8292,14.2328,5.678,16.9902,0.04682,,True,False,900,72,24
1836,2020-06-26 16:30:00,14.5092,13.559,13.5485,14.8493,7.6258,-8.5622,0.06897,,True,False,900,72,24
1837,2020-06-26 16:30:00,16.9699,10.6832,10.6726,17.0916,30.4907,95.2184,0.31959,33.325,False,True,900,72,24
1838,2020-06-26 16:30:00,16.3727,10.3054,10.2833,16.4282,31.0793,57.6423,0.25375,38.091,False,True,900,72,24
1839,2020-06-26 16:30:00,15.3065,13.6859,13.5717,15.9522,5.8281,88.3643,0.29576,,True,False,900,72,24
1840,2020-06-26 16:30:00,17.0777,12.0585,11.4242,17.1733,9.7961,232.1561,0.74786,11.775,False,True,900,72,24
1841,2020-07-14 17:40:00,19.1258,7.2285,6.9817,19.2671,62.9136,247.8837,1.77016,13.683,False,True,900,73,30
1842,2020-07-14 17:40:00,12.0954,5.9623,5.5303,15.2571,19.6499,-116.6405,0.6006,0.31,False,True,900,73,30
1843,2020-07-14 17:40:00,17.793,7.295,7.1065,18.0784,47.1279,294.4293,1.66837,12.733,False,True,900,73,30
1844,2020-07-14 17:40:00,10.2015,5.3271,5.3189,12.9257,24.2261,-123.2549,0.58662,0.331,False,True,900,73,30
1845,2020-07-14 17:40:00,18.6356,7.8919,7.6625,18.8837,38.0461,299.7878,1.23316,5.689,False,True,900,73,30
1846,2020-07-14 17:40:00,10.8805,5.5148,5.5038,13.6545,22.3078,-95.432,0.50455,0.353,False,True,900,73,30
1847,2020-07-14 17:40:00,17.7852,9.8344,9.8187,18.4365,50.7509,97.9312,0.49548,13.763,False,True,900,73,30
1848,2020-07-14 17:40:00,17.403,9.682,9.6754,18.0135,49.0512,99.8108,0.47957,13.76,False,True,900,73,30
1849,2020-07-14 17:40:00,16.7029,9.246,9.2248,17.2198,47.8255,98.3807,0.5004,13.763,False,True,900,73,30
1850,2020-07-14 17:40:00,16.7362,9.5798,9.578,17.3431,45.2765,77.0901,0.44182,13.762,False,True,900,73,30
1851,2020-07-14 17:40:00,16.0574,3.9311,3.9047,16.699,69.4654,199.0267,1.62027,13.725,False,True,900,73,30
1852,2020-07-14 17:40:00,16.5647,4.0746,4.0579,17.1179,63.1743,318.2556,1.73039,13.571,False,True,900,73,30
1853,2020-07-14 17:40:00,16.1281,3.9338,3.9051,16.8291,72.8715,171.022,1.53891,13.735,False,True,900,73,30
1854,2020-07-14 17:40:00,16.5735,4.295,4.242,17.1356,65.1744,284.8729,1.69766,13.693,False,True,900,73,30
1855,2020-07-14 17:40:00,15.923,3.9586,3.9343,16.6029,70.8249,183.2132,1.53286,13.733,False,True,900,73,30
1856,2020-07-14 17:40:00,14.1475,4.537,4.5129,14.5428,58.4267,180.3319,1.38229,13.758,False,True,900,73,30
1857,2020-07-14 17:40:00,13.2048,13.4534,11.2224,15.6049,7.2946,-182.0891,0.69529,,True,False,900,73,30
1858,2020-07-14 17:40:00,16.7857,15.642,12.4163,17.4782,4.9759,-5.2952,0.30762,,True,False,900,73,30
1859,2020-07-14 17:40:00,15.0953,14.4093,12.2752,16.6256,11.1845,-115.6673,0.47814,,True,False,900,73,30
1860,2020-07-14 17:40:00,14.8206,13.5388,11.8638,16.1041,13.6521,2.6506,0.24091,,True,False,900,73,30
1861,2020-07-14 17:40:00,14.9147,13.5867,11.8212,16.1308,11.3099,13.2206,0.25417,,True,False,900,73,30
1862,2020-07-14 17:40:00,9.998,12.979,9.7348,13.5543,-4.8975,-88.3445,0.42978,,True,False,900,73,30
1863,2020-07-14 17:40:00,14.7874,12.3321,11.6589,15.8501,17.9907,29.4845,0.30372,,True,False,900,73,30
1864,2020-07-14 17:40:00,19.7654,6.51,6.4891,19.7943,71.3332,258.0092,1.34906,13.011,False,True,900,73,30
1865,2020-07-14 17:40:00,15.4609,7.2489,7.2147,15.5373,33.3188,284.7711,1.36063,12.773,False,True,900,73,30
1866,2020-07-14 17:40:00,19.619,6.6461,6.6226,19.686,76.0024,221.8987,1.29896,13.691,False,True,900,73,30
1867,2020-07-14 17:40:00,18.067,7.2231,7.199,18.6161,32.4548,339.8443,1.25517,5.015,False,True,900,73,30
1868,2020-07-14 17:40:00,7.2883,9.4843,4.7919,14.2639,21.6311,-341.0552,1.21478,,True,False,900,73,30
1869,2020-07-14 17:40:00,6.3754,8.6159,4.3326,13.7418,26.1469,-294.1657,1.09659,,True,False,900,73,30
1870,2020-07-14 17:40:00,5.657,8.6299,4.1502,14.1503,27.6707,-322.6141,1.18695,,True,False,900,73,30
1871,2020-08-07 17:10:00,14.9229,16.3552,14.4023,16.3849,-11.8313,-15.4239,0.31873,,True,False,900,25,31
1872,2020-08-07 17:10:00,0.0716,16.2971,0.0418,16.3456,-48.1376,-560.9208,2.15171,,True,False,900,25,31
1873,2020-08-07 17:10:00,14.2636,16.2032,14.2052,16.2398,-11.2509,-16.2552,0.31242,,True,False,900,25,31
1874,2020-08-07 17:10:00,14.7252,17.0039,14.5303,17.1161,-11.7057,-47.7978,0.39366,,True,False,900,25,31
1875,2020-08-07 17:10:00,14.7116,17.0318,14.6622,17.1679,-12.3022,-48.1986,0.40584,,True,False,900,25,31
1876,2020-08-07 17:10:00,14.2623,16.9185,14.212,17.0747,-12.8342,-52.2703,0.39313,,True,False,900,25,31
1877,2020-08-07 17:10:00,13.9996,13.9146,11.3504,14.7681,-16.2387,65.8667,0.32465,,True,False,900,25,31
1878,2020-08-07 17:10:00,13.7914,13.949,11.4719,14.5095,-15.6802,56.828,0.30293,,True,False,900,25,31
1879,2020-08-07 17:10:00,13.5933,13.8009,11.2413,14.3009,-15.251,59.3992,0.31381,,True,False,900,25,31
1880,2020-08-07 17:10:00,14.5461,14.2985,12.4898,15.2478,-14.4104,36.0027,0.35474,,True,False,900,25,31
1881,2020-08-07 17:10:00,13.0916,13.5584,11.2579,13.721,-14.9386,44.935,0.26418,,True,False,900,25,31
1882,2020-08-07 17:10:00,14.0335,13.7828,11.547,14.7919,-14.106,42.6723,0.30023,,True,False,900,25,31
1883,2020-08-07 17:10:00,14.1136,14.6459,11.7013,14.8233,-18.204,55.9447,0.31691,,True,False,900,25,31
1884,2020-08-07 17:10:00,19.4145,14.0958,12.2042,20.2752,-9.4068,118.0342,0.63149,1.406,False,True,900,25,31
1885,2020-08-07 17:10:00,13.7575,12.0941,8.8428,14.4785,-0.6995,-81.9237,1.18491,4.135,False,True,900,25,31
1886,2020-08-07 17:10:00,14.845,13.5379,9.8153,15.6543,-10.5026,-56.3131,1.10727,2.578,False,True,900,25,31
1887,2020-08-07 17:10:00,13.2543,10.9938,6.6966,14.0932,6.2454,15.3327,1.51421,3.859,False,True,900,25,31
1888,2020-08-07 17:10:00,13.2796,11.916,8.4148,13.986,-7.1344,20.0586,0.89543,3.396,False,True,900,25,31
1889,2020-08-07 17:10:00,13.2029,11.3391,6.8785,14.1144,-4.4155,-42.4059,1.39492,3.063,False,True,900,25,31
1890,2020-08-07 17:10:00,14.165,12.643,8.7813,15.0256,-8.5197,-78.2521,1.21351,2.918,False,True,900,25,31
1891,2020-10-12 16:10:00,15.6623,15.7832,15.5144,16.5289,2.5714,-35.3807,0.16994,,True,False,900,74,19
1892,2020-10-12 16:10:00,16.5521,15.96,15.7808,16.9165,6.236,7.2762,0.07066,,True,False,900,74,19
1893,2020-10-12 16:10:00,16.1484,15.7395,15.2307,17.1343,7.2454,-2.5982,0.17994,,True,False,900,74,19
1894,2020-10-12 16:10:00,16.6885,18.3395,15.304,22.3271,-9.3711,-66.8518,0.94024,,True,False,900,74,19
1895,2020-10-12 16:10:00,11.9155,18.0483,11.2858,20.9337,-44.8004,-103.743,1.21893,,True,False,900,74,19
1896,2020-10-12 16:10:00,16.8123,18.589,15.2984,22.8218,-8.745,-74.2392,1.00405,,True,False,900,74,19
1897,2020-10-12 16:10:00,11.9673,17.8132,4.8284,19.8588,3.2635,-64.3316,0.67117,,True,False,900,74,19
1898,2020-10-12 16:10:00,15.5004,13.0589,12.8065,16.299,21.3621,46.4742,0.38443,,True,False,900,74,19
1899,2020-10-12 16:10:00,17.1617,15.0844,14.9676,17.2692,13.7928,20.1393,0.1159,,True,False,900,74,19
1900,2020-10-12 16:10:00,18.4592,15.3854,15.2621,18.4686,15.3016,53.1234,0.24272,,True,False,900,74,19
1901,2020-10-12 16:10:00,16.9067,15.8171,15.5394,17.3116,8.2711,11.2812,0.23188,,True,False,900,74,19
1902,2020-10-12 16:10:00,17.0048,13.288,12.8453,17.6345,30.1497,50.3601,0.66788,96.44,False,True,900,74,19
1903,2020-10-12 16:10:00,17.3409,11.01,10.9154,18.4945,37.3327,93.1096,0.31813,54.801,False,True,900,74,19
1904,2020-10-12 16:10:00,5.4497,10.9382,5.0658,13.4537,1.5165,-253.5494,1.19189,,True,False,900,74,19
1905,2020-10-12 16:10:00,17.3775,9.8068,9.7221,17.4726,41.972,157.5788,0.53738,22.103,False,True,900,74,19
1906,2020-10-12 16:10:00,17.7719,9.0457,8.9568,19.0747,50.0109,135.9326,0.51199,28.244,False,True,900,74,19
1907,2020-10-12 16:10:00,13.4883,14.329,13.4338,16.7939,14.8737,-95.0484,0.46114,,True,False,900,74,19
1908,2020-10-12 16:10:00,6.2489,9.7818,0.3172,14.1268,19.2823,-120.7777,1.05452,,True,False,900,74,19
1909,2020-10-12 16:10:00,14.9886,8.5776,8.5361,16.1755,43.4776,66.8984,0.24026,41.327,False,True,900,74,19
1910,2020-12-18 17:10:00,18.1679,10.7814,10.6096,18.4555,30.7859,268.8851,1.15142,15.041,False,True,900,75,30
1911,2020-12-18 17:10:00,18.0454,9.2698,9.064,18.2013,19.5496,365.8499,1.28161,5.369,False,True,900,75,30
1912,2020-12-18 17:10:00,18.2004,13.0997,12.9931,18.4373,31.5667,57.3143,0.61288,47.77,False,True,900,75,30
1913,2020-12-18 17:10:00,18.494,10.7708,10.5429,18.7769,24.574,343.4472,1.22267,10.583,False,True,900,75,30
1914,2020-12-18 17:10:00,18.1948,9.8666,9.609,18.5462,21.7688,435.4368,1.44609,10.184,False,True,900,75,30
1915,2020-12-18 17:10:00,18.1408,9.786,9.609,18.4853,17.1739,407.1306,1.35281,7.176,False,True,900,75,30
1916,2020-12-18 17:10:00,18.5463,8.8672,8.1133,18.9006,14.4872,465.9332,1.56508,4.552,False,True,900,75,30
1917,2020-12-18 17:10:00,18.5244,9.8339,9.6643,18.7925,18.8364,441.8104,1.47275,7.931,False,True,900,75,30
1918,2020-12-18 17:10:00,19.2265,9.0216,8.7944,19.5083,23.5041,509.57,1.67759,7.188,False,True,900,75,30
1919,2020-12-18 17:10:00,18.7822,9.7252,9.4302,18.8949,17.2822,435.3685,1.48124,6.778,False,True,900,75,30
1920,2020-12-18 17:10:00,18.07,10.629,10.4736,18.2127,41.9742,45.2433,1.42352,29.52,False,True,900,75,30
1921,2020-12-18 17:10:00,15.2558,9.8159,7.5496,15.3521,21.3954,-7.8441,1.49784,2.433,False,True,900,75,30
1922,2020-12-18 17:10:00,18.1396,14.4734,14.4097,18.2546,26.17,3.0995,0.15631,144.13,False,True,900,75,30
1923,2020-12-18 17:10:00,18.1079,12.3982,12.3167,18.2174,33.5536,48.1362,0.71029,34.733,False,True,900,75,30
1924,2020-12-18 17:10:00,17.4427,11.7395,11.6251,17.529,34.3323,55.4785,0.78038,36.201,False,True,900,75,30
1925,2020-12-18 17:10:00,5.4463,10.4646,0.3145,15.297,6.4543,-185.7486,2.98292,,True,False,900,75,30
1926,2020-12-18 17:10:00,17.8348,15.9621,15.7925,18.298,15.8295,-7.395,0.10701,,True,False,900,75,30
1927,2020-12-18 17:10:00,17.8565,13.7236,13.0535,18.0675,30.2225,17.794,0.19092,118.352,False,True,900,75,30
1928,2020-12-18 17:10:00,18.5386,16.1355,13.3776,18.7556,14.0948,15.7276,0.42563,,True,False,900,75,30
1929,2020-12-18 17:10:00,15.6633,15.1294,15.0287,17.2885,11.388,-48.0069,0.42358,,True,False,900,75,30
1930,2020-12-18 17:10:00,17.1604,15.2928,15.1298,17.4061,13.5591,-9.0461,0.1925,,True,False,900,75,30
1931,2020-12-18 17:10:00,12.5836,14.1048,11.6685,14.4487,-16.7224,-28.0539,0.46397,,True,False,900,75,30
1932,2020-12-18 17:10:00,17.6259,16.2421,16.1591,17.9166,8.0681,-6.9596,0.19622,,True,False,900,75,30
1933,2020-12-18 17:10:00,18.5213,16.7949,16.7218,19.148,11.3496,27.6421,0.14966,,True,False,900,75,30
