eid,Al_frac,Cr_frac,Cu_frac,Fe_frac,Hf_frac,Mn_frac,Mo_frac,Nb_frac,Ni_frac,Sc_frac,Si_frac,Sn_frac,Ta_frac,Ti_frac,V_frac,W_frac,Zr_frac,condition,ph1,ph2,ph3,grain_size_param_1,grain_size_param_2,flag_1,flag_2,flag_3,YM_GPa,YM_err,YS_MPa,YS_err,UTS_MPa,UTS_err,DAR_pct,DAR_err,test_mode,HV,HV_err,Mo_equivalent,Mo_equivalent_class,ref_doi,ref_key,comments
Ti-6Cr-5Mo-5V-4Al,0.06982443855349373,0.052518381433501723,0.0,0.000700245085780023,0.0,0.0,0.023508227879757915,0.0,0.0,0.0,5.00175061271445e-05,0.0,0.0,0.8081828640024009,0.045215825538938624,0.0,0.0,ST-AC,Ti-beta,,,890.0,50.0,1,0,0,,,873.0,,875.0,,22.0,,tension,,,13.36,meta,10.1016/j.jallcom.2012.09.140,li2013,ST at 800 deg C for 30 min and AC.
Ti-30Nb-13Ta-5Zr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21420000000000003,0.0,0.0,0.0,0.0,0.046900000000000004,0.7045,0.0,0.0,0.0344,ST-WQ,Ti-beta,,,780.0,15.0,1,1,0,61.0,2.0,521.0,3.0,554.0,3.0,27.0,2.0,tension,175.0,2.0,11.4,meta,10.1016/j.jmbbm.2012.01.011,narita2012,"As-ST sample, ST at 740 deg C for 1 h then WQ. Grain size reported in section 3.1. Hardness from Fig. 7. Young modulus from Fig. 8. Other mechanical properties from Fig. 9. "
Ti-24Nb-2Zr-1Sn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14039999999999997,0.0,0.0,0.0,0.006099999999999999,0.0,0.8383999999999999,0.0,0.0,0.015099999999999997,ST-WQ,Ti-alpha-dp,Ti-beta,,,275.0,0,0,0,75.0,4.0,499.0,5.0,646.0,5.0,2.0,,tension,,,6.61,near,10.1016/j.jmbbm.2013.07.007,kent2013,Alloy A. Mechanical properties estimated based on Fig. 5. Strength errors assumed to be near 5 MPa. Elongation from the hot rolled specimens.
Ti-24Nb-3Zr-2Sn-3Mo,0.0,0.0,0.0,0.0,0.0,0.0,0.0178,0.1493,0.0,0.0,0.0,0.0091,0.0,0.8064,0.0,0.0,0.0174,ST-WQ,Ti-beta,,,,175.0,0,0,0,72.0,3.0,534.0,5.0,673.0,5.0,5.0,,tension,,,9.84,near,10.1016/j.jmbbm.2013.07.007,kent2013,Alloy B. Mechanical properties estimated based on Fig. 5. Strength errors assumed to be near 5 MPa. Elongation from the hot rolled specimens.
Ti-25Nb-3Zr-2Sn-5Mo,0.0,0.0,0.0,0.0,0.0,0.0,0.0332,0.1533,0.0,0.0,0.0,0.0098,0.0,0.784,0.0,0.0,0.0197,ST-WQ,Ti-beta,,,,175.0,0,0,0,68.0,3.0,491.0,5.0,618.0,5.0,7.0,,tension,,,12.39,meta,10.1016/j.jmbbm.2013.07.007,kent2013,Alloy C. Mechanical properties estimated based on Fig. 5. Strength errors assumed to be near 5 MPa. Elongation from the hot rolled specimens.
Ti-10Nb-3Fe,0.0,0.0,0.0,0.0271,0.0,0.0,0.0,0.054400000000000004,0.0,0.0,0.0,0.0,0.0,0.9185,0.0,0.0,0.0,As-cast,Ti-beta,Ti-omega,,1520.0,,1,1,0,77.0,6.0,,,,,,,,479.0,4.0,11.49,meta,10.1016/j.jmbbm.2015.02.030,chaves2015,Dynamic modulus characterization. 
Ti-15Nb-3Fe,0.0,0.0,0.0,0.0279,0.0,0.0,0.0,0.0837,0.0,0.0,0.0,0.0,0.0,0.8884000000000001,0.0,0.0,0.0,As-cast,Ti-beta,Ti-omega,,1960.0,,1,0,0,71.0,4.0,,,,,,,,411.0,5.0,12.91,meta,10.1016/j.jmbbm.2015.02.030,chaves2015,Dynamic modulus characterization. Omega-phase presence inferred from other compositions of the same study. 
Ti-20Nb-3Fe,0.0,0.0,0.0,0.0286,0.0,0.0,0.0,0.11470000000000001,0.0,0.0,0.0,0.0,0.0,0.8567,0.0,0.0,0.0,As-cast,Ti-beta,Ti-omega,,1600.0,,1,0,0,67.0,5.0,,,,,,,,326.0,3.0,14.3,meta,10.1016/j.jmbbm.2015.02.030,chaves2015,Dynamic modulus characterization. Omega-phase presence inferred from other compositions of the same study. 
Ti-25Nb-3Fe,0.0,0.0,0.0,0.0294,0.0,0.0,0.0,0.14730000000000001,0.0,0.0,0.0,0.0,0.0,0.8233,0.0,0.0,0.0,As-cast,Ti-beta,Ti-omega,,1820.0,,1,1,0,65.0,6.0,,,,,,,,289.0,3.0,15.7,meta,10.1016/j.jmbbm.2015.02.030,chaves2015,Dynamic modulus characterization. 
Ti-7Mo-1Fe,0.0,0.0,0.0,0.0089008900890089,0.0,0.0,0.03890389038903891,0.0,0.0,0.0,0.0,0.0,0.0,0.9521952195219522,0.0,0.0,0.0,As-cast,Ti-beta,Ti-omega,,,47.0,0,1,0,111.0,,,,1902.0,,,,,435.0,,10.39,meta,10.1016/S0142-9612(01)00233-2,lin2002,"Vacuum-pressure type casting system, U-shaped copper hearth. 3-point bending tests at 0.5 mm/s with 36 x 5 x 1 mm specimens. "
Ti-7Mo-3Fe,0.0,0.0,0.0,0.0268,0.0,0.0,0.0391,0.0,0.0,0.0,0.0,0.0,0.0,0.9340999999999999,0.0,0.0,0.0,As-cast,Ti-beta,Ti-omega,,,23.0,0,1,0,85.0,,,,2201.0,,,,,382.0,,16.2,meta,10.1016/S0142-9612(01)00233-2,lin2002,"Vacuum-pressure type casting system, U-shaped copper hearth. 3-point bending tests at 0.5 mm/s with 36 x 5 x 1 mm specimens. "
Ti-7Mo-5Fe,0.0,0.0,0.0,0.04489551044895511,0.0,0.0,0.039196080391960805,0.0,0.0,0.0,0.0,0.0,0.0,0.9159084091590841,0.0,0.0,0.0,As-cast,Ti-beta,Ti-omega,,,19.0,0,0,0,89.0,,,,1994.0,,,,,347.0,,22.01,meta,10.1016/S0142-9612(01)00233-2,lin2002,"Vacuum-pressure type casting system, U-shaped copper hearth. 3-point bending tests at 0.5 mm/s with 36 x 5 x 1 mm specimens. Omega-phase inferred from other compositions in the same study."
Ti-7Mo-7Fe,0.0,0.0,0.0,0.063,0.0,0.0,0.0393,0.0,0.0,0.0,0.0,0.0,0.0,0.8976999999999999,0.0,0.0,0.0,As-cast,Ti-beta,Ti-omega,,,14.0,0,0,0,98.0,,,,1851.0,,,,,367.0,,27.8,meta,10.1016/S0142-9612(01)00233-2,lin2002,"Vacuum-pressure type casting system, U-shaped copper hearth. 3-point bending tests at 0.5 mm/s with 36 x 5 x 1 mm specimens. Omega-phase inferred from other compositions in the same study."
Ti-8Fe-8Ta,0.0,0.0,0.0,0.0730926907309269,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022997700229977,0.9038096190380962,0.0,0.0,9.99900009999e-05,ST-WQ,Ti-beta,,,690.0,,1,0,0,,,914.0,10.0,1058.0,10.0,10.0,,tension,327.0,,24.76,meta,10.1016/j.msec.2005.04.004,kuroda2005,ST at beta-transus + 50 degC for 1 h then WQ. Hardness from Fig. 5. Tensile properties from Fig. 7. Elongation reported in the abstract. 
Ti-8Fe-8Ta-4Zr,0.0,0.0,0.0,0.0736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0232,0.8841,0.0,0.0,0.0191,ST-WQ,Ti-beta,,,370.0,,1,0,0,,,934.0,10.0,1054.0,10.0,10.0,,tension,331.0,,24.52,meta,10.1016/j.msec.2005.04.004,kuroda2005,ST at beta-transus + 50 degC for 1 h then WQ. Hardness from Fig. 5. Tensile properties from Fig. 7. Elongation reported in the abstract. 
Ti-10Fe-10Ta-4Zr,0.0,0.0,0.0,0.0957904209579042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029897010298970104,0.8535146485351465,0.0,0.0,0.0207979202079792,ST-WQ,Ti-beta,,,450.0,,1,0,0,,,966.0,10.0,1086.0,10.0,6.0,,tension,338.0,,31.21,stable,10.1016/j.msec.2005.04.004,kuroda2005,ST at beta-transus + 50 degC for 1 h then WQ. Hardness from Fig. 5. Tensile properties from Fig. 7. Elongation reported in the abstract. 
Ti-25Nb-5Mo-3Sn-2Fe-0.2O,0.0,0.0,0.0,0.02000200020002,0.0,0.0,0.0296029602960296,0.1534153415341534,0.0,0.0,0.0,0.013801380138013799,0.0,0.7831783178317832,0.0,0.0,0.0,PM-FC,Ti-beta,Ti-alpha,,2800.0,32.0,1,0,0,72.0,,,,621.0,,3.8,,tension,,,17.56,meta,10.1002/adem.201901229,manshadi2020,PM with hydride de-hydide (HDH) Ti and gas atomized (GA) solutes. Sintering at 1350 deg C followed by FC. Grain size roughly estimated from Fig. 1. Density > 90%. 
Ti-25Nb-5Mo-3Sn-2Fe-0.3O,0.0,0.0,0.0,0.020302030203020297,0.0,0.0,0.0292029202920292,0.1526152615261526,0.0,0.0,0.0,0.013901390139013899,0.0,0.783978397839784,0.0,0.0,0.0,PM-FC,Ti-beta,Ti-alpha,,3600.0,50.0,1,0,0,75.0,,,,682.0,,7.2,,tension,,,17.56,meta,10.1002/adem.201901229,manshadi2020,PM with hydride de-hydide (HDH) Ti and gas atomized (GA) solutes. Sintering at 1350 deg C followed by FC. Grain size roughly estimated from Fig. 1. Density > 90%. 
Ti-25Nb-5Mo-3Sn-2Fe-0.6O,0.0,0.0,0.0,0.0204,0.0,0.0,0.0286,0.1537,0.0,0.0,0.0,0.013500000000000002,0.0,0.7837999999999999,0.0,0.0,0.0,PM-FC,Ti-beta,Ti-alpha,,5700.0,38.0,1,0,0,74.0,,,,610.0,,0.0,,tension,,,17.54,meta,10.1002/adem.201901229,manshadi2020,PM with hydride de-hydide (HDH) Ti and gas atomized (GA) solutes. Sintering at 1350 deg C followed by FC. Grain size roughly estimated from Fig. 1. Density > 90%. UTS roughly estimated from Fig. 3. Sample showed no ductility. 
Ti-15Mo-3Al-1O,0.05610561056105611,0.0,0.0,0.0,0.0,0.0,0.07890789078907891,0.0,0.0,0.0,0.0,0.0,0.0,0.864986498649865,0.0,0.0,0.0,ST-AC,Ti-beta,,,10000.0,300.0,1,0,0,,,1203.0,88.0,,,-43.0,,compression,376.0,5.0,12.0,meta,10.1088/2053-1591/abcb3e,xu2020,"ST at 1200 deg C for 2 h, cooling not specified (assumed AC). Compression tests in speciments with D = 4 mm x 6 mm.  Grain size roughly esitmated based on Fig. 4b. Hardness from Fig. 7. "
Ti-29Nb-2Mo-6Zr,0.0,0.0,0.0,0.0,0.0,0.0,0.0068993100689931,0.10568943105689431,0.0,0.0,0.0,0.0,0.0,0.8647135286471352,0.0,0.0,0.0226977302269773,ST-WQ,Ti-beta,Ti-alpha-dp,,,315.0,0,0,0,79.0,1.0,,,,,,,,297.0,3.0,6.32,near,10.1016/j.jallcom.2019.153078,nunes2020,"Cold rolled 90%, ST at 950 deg C for 1 h then WQ. Grain size from Fig. 3d. Alpha-dp presence disputed. "
Ti-12Mo-3Nb,0.0,0.0,0.0,0.0,0.0,0.0,0.0647,0.0167,0.0,0.0,0.0,0.0,0.0,0.9186,0.0,0.0,0.0,ST-WQ,Ti-beta,,,,112.0,0,0,0,105.0,,449.0,2.0,747.0,10.0,42.0,1.0,tension,,,12.84,meta,10.1016/j.jallcom.2011.11.035,gabriel2012,ST at 950 deg C for 1 h then quenched in water. Grain size roughly estimated from Fig. 2. Mechanical properties extracted from Fig. 3. 
Ti-35Nb-7Zr-5Ta-0.1O,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23969999999999994,0.0,0.0,0.0,0.0,0.017099999999999997,0.6933999999999999,0.0,0.0,0.0498,ST-WQ,Ti-beta,,,600.0,60.0,1,0,0,,,530.0,,590.0,,21.0,,tension,,,10.96,meta,10.1007/s11837-004-0253-9,qazi2004,ST at 850 deg C for 1 h then WQ
Ti-35Nb-7Zr-5Ta-0.5O,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2357,0.0,0.0,0.0,0.0,0.0196,0.6940999999999999,0.0,0.0,0.0506,ST-WQ,Ti-beta,,,4600.0,23.0,1,0,0,,,937.0,,1014.0,,19.0,,tension,,,10.92,meta,10.1007/s11837-004-0253-9,qazi2004,ST at 840 deg C for 1 h then WQ
Ti-35Nb-7Zr-5Ta-0.7O,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2353764623537646,0.0,0.0,0.0,0.0,0.0195980401959804,0.6958304169583042,0.0,0.0,0.0491950804919508,ST-WQ,Ti-beta,,,6800.0,28.0,1,0,0,,,1081.0,,1097.0,,21.0,,tension,,,10.92,meta,10.1007/s11837-004-0253-9,qazi2004,ST at 900 deg C for 1 h then WQ
Ti-30Zr-5Mo,0.0,0.0,0.0,0.0,0.0,0.0,0.0323,0.0,0.0,0.0,0.0,0.0,0.0,0.7787000000000001,0.0,0.0,0.18899999999999997,ST-WQ,Ti-beta,,,870.0,280.0,1,0,0,75.0,4.0,383.0,28.0,762.0,25.0,18.0,3.0,tension,,,5.38,near,10.1016/j.jmbbm.2011.06.020,zhao2011b,"ST at 850 deg C for 1 h then WQ. Tensile tests with specimens with a cross section of 10 x 1.5 mm, 40 mm length. Grain size roughly estimated based on Fig. 2. Young modulus from Fig. 6. Tensile properties from Fig. 7. "
Ti-30Zr-6Mo,0.0,0.0,0.0,0.0,0.0,0.0,0.0387,0.0,0.0,0.0,0.0,0.0,0.0,0.7715,0.0,0.0,0.18979999999999997,ST-WQ,Ti-beta,,,1340.0,160.0,1,0,0,63.0,5.0,459.0,63.0,723.0,7.0,33.0,5.0,tension,,,6.41,near,10.1016/j.jmbbm.2011.06.020,zhao2011b,"ST at 850 deg C for 1 h then WQ. Tensile tests with specimens with a cross section of 10 x 1.5 mm, 40 mm length. Grain size roughly estimated based on Fig. 2. Young modulus from Fig. 6. Tensile properties from Fig. 7. "
Ti-30Zr-7Mo,0.0,0.0,0.0,0.0,0.0,0.0,0.042800000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.7643000000000001,0.0,0.0,0.1929,ST-WQ,Ti-beta,,,1260.0,120.0,1,0,0,66.0,3.0,674.0,13.0,784.0,17.0,19.0,1.0,tension,,,7.04,near,10.1016/j.jmbbm.2011.06.020,zhao2011b,"ST at 850 deg C for 1 h then WQ. Tensile tests with specimens with a cross section of 10 x 1.5 mm, 40 mm length. Grain size roughly estimated based on Fig. 2. Young modulus from Fig. 6. Tensile properties from Fig. 7. "
at_Ti-26Nb,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26,0.0,0.0,0.0,0.0,0.0,0.74,0.0,0.0,0.0,As-cast,Ti-beta,Ti-alpha-dp,,,575.0,0,0,1,75.0,,447.0,,,,,,,227.0,,11.35,meta,10.1016/j.jallcom.2019.152412,li2020,Compression tests. Mechanical properties from Table 1 (Y0.2). Grain size roughly estimated from Fig. 2
at_Ti-26Nb-2Mo,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.26,0.0,0.0,0.0,0.0,0.0,0.72,0.0,0.0,0.0,As-cast,Ti-beta,,,,521.0,0,0,1,67.0,,535.0,,,,,,,189.0,,14.34,meta,10.1016/j.jallcom.2019.152412,li2020,Compression tests. Mechanical properties from Table 1 (Y0.2). Grain size roughly estimated from Fig. 2
at_Ti-26Nb-4Mo,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.26,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,As-cast,Ti-beta,,,,496.0,0,0,1,64.0,,621.0,,,,,,,211.0,,17.24,meta,10.1016/j.jallcom.2019.152412,li2020,Compression tests. Mechanical properties from Table 1 (Y0.2). Grain size roughly estimated from Fig. 2
at_Ti-26Nb-6Mo,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.26,0.0,0.0,0.0,0.0,0.0,0.68,0.0,0.0,0.0,As-cast,Ti-beta,,,,584.0,0,0,1,56.0,,634.0,,,,,,,218.0,,20.04,meta,10.1016/j.jallcom.2019.152412,li2020,Compression tests. Mechanical properties from Table 1 (Y0.2). Grain size roughly estimated from Fig. 2
at_Ti-26Nb-8Mo,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.26,0.0,0.0,0.0,0.0,0.0,0.66,0.0,0.0,0.0,As-cast,Ti-beta,,,,478.0,0,0,1,55.0,,663.0,,,,,,,242.0,,22.77,meta,10.1016/j.jallcom.2019.152412,li2020,Compression tests. Mechanical properties from Table 1 (Y0.2). Grain size roughly estimated from Fig. 2
at_AlNbTiV,0.266,0.0,0.0,0.0,0.0,0.0,0.0,0.23800000000000002,0.0,0.0,0.0,0.0,0.0,0.251,0.245,0.0,0.0,ST-FC,Ti-beta,,,,240.0,0,0,0,,,1020.0,,1318.0,,-5.0,,compression,448.0,12.0,13.71,meta,10.1016/j.matlet.2014.11.162,stepanov2015,"Samples homogenized at 1200 deg C for 24 h in vacuum. Cooling not specified (assumed FC). Compression tests at RT (22 deg C), rectangular specimens 7 x 5 x 5 mm3. Hardness measurements converted from 4394 (118) [MPa]"
at_HfNbTiZr,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.25,ST-FC,Ti-beta,,,,1150.0,0,0,0,,,879.0,,969.0,,15.0,,tension,,,6.34,near,10.1016/j.matlet.2014.05.134,wu2014,Samples homogenized at 1300 deg C for 6 h. Tensile tests performed at RT with dog-bone shape specimens with gauge geometry 1 x 5 x 10 mm. Real composition not measured/reported. Conclusion text conflicts with discussion (tensile tests could be performed with as-cast samples)
at_TiNbZrTaHf,0.0,0.0,0.0,0.0,0.2046,0.0,0.0,0.1893,0.0,0.0,0.0,0.0,0.1968,0.19699999999999998,0.0,0.0,0.21230000000000002,ST-FC,Ti-beta,,,,150.0,0,0,0,,,929.0,15.0,,,-50.0,,compression,390.0,,10.77,meta,10.1016/j.jallcom.2011.02.171,senkov2011,Samples HIPed at 1200 deg C (207 MPa) for 3 h. Compression tests with cylindrical specimens 3.7 x 5.6 mm at RT. Sample did not fracture (elongation set to -50%). 
at_Ti-20Fe,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,As-cast,Ti-beta,Ti-alpha,,,,0,1,1,,,1389.0,,1566.0,,-7.8,,compression,484.0,,65.48,stable,10.1016/j.jallcom.2019.01.346,li2019,Compression tests in cylindrical samples with a diameter of 3 mm and a height of aprox. 5 mm. Hardness and elastic modulus measured by nanoidentation. Reduced elastic modulus of 44.9 GPa
at_Ti-20Fe-1Sn,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.79,0.0,0.0,0.0,As-cast,Ti-beta,Ti-alpha,,,,0,1,1,,,1531.0,,1679.0,,-8.6,,compression,495.0,,64.56,stable,10.1016/j.jallcom.2019.01.346,li2019,Compression tests in cylindrical samples with a diameter of 3 mm and a height of aprox. 5 mm. Hardness and elastic modulus measured by nanoidentation. Reduced elastic modulus of 49.4 GPa
at_Ti-20Fe-3Sn,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.77,0.0,0.0,0.0,As-cast,Ti-beta,Ti-alpha,TiFe,,,0,1,1,,,1574.0,,1732.0,,-3.5,,compression,513.0,,62.79,stable,10.1016/j.jallcom.2019.01.346,li2019,Compression tests in cylindrical samples with a diameter of 3 mm and a height of aprox. 5 mm. Hardness and elastic modulus measured by nanoidentation. Reduced elastic modulus of 36.4
at_Ti-20Fe-5Sn,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.75,0.0,0.0,0.0,As-cast,Ti-alpha,Ti-beta,TiFe,,,0,1,1,,,1700.0,,2332.0,,-10.4,,compression,558.0,,61.11,stable,10.1016/j.jallcom.2019.01.346,li2019,Compression tests in cylindrical samples with a diameter of 3 mm and a height of aprox. 5 mm. Hardness and elastic modulus measured by nanoidentation. Reduced elastic modulus of 33.6
at_Ti-10Fe-3Sn-3Nb,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.03,0.0,0.84,0.0,0.0,0.0,As-cast,Ti-beta,Ti-alpha-dp,,,98.0,0,1,0,,,1470.0,,1950.0,,-50.0,,compression,,,32.56,stable,10.1016/j.msea.2017.08.060,zhao2017,Alpha-dp presence disputable. Reported elongation of -64% (replaced with -50%).
at_Ti-12Fe-3Sn-3Nb,0.0,0.0,0.0,0.12,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.03,0.0,0.82,0.0,0.0,0.0,As-cast,Ti-beta,,,,100.0,0,0,0,,,1600.0,,2080.0,,-50.0,,compression,,,38.65,stable,10.1016/j.msea.2017.08.060,zhao2017,Additional phases were not characterized. Reported elongation of -52% (replaced with -50%).
at_Ti-14Fe-3Sn-3Nb,0.0,0.0,0.0,0.14,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.03,0.0,0.8,0.0,0.0,0.0,As-cast,Ti-beta,,,,106.0,0,0,0,,,1880.0,,2400.0,,-32.0,,compression,,,44.71,stable,10.1016/j.msea.2017.08.060,zhao2017,Additional phases were not characterized. Sample with no apparent fracture in compression - deformation set to -50%.
